"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Schaedlerella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola",NA
"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium_IV",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia",NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII",NA
"Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA
"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Bacteroidetes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproicibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium_IV",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Tepidibaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Schaedlerella",NA
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia",NA
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Tepidibaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalicatena",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Bacteroidetes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes",NA,NA,NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Mailhella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruthenibacterium",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Natranaerobiales","Natranaerobiaceae","Dethiobacter",NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Neglecta",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Neglecta",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes",NA,NA,NA,NA,NA
"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",NA
"Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria",NA,NA,NA,NA,NA,NA
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",NA
